source,business_id,place_id,name,channel,business_category,latitude,longitude,address,distance_from_plant_km,nearest_plant,plant_region,rating,user_ratings_total,price_level,business_status,estimated_monthly_water_liters,estimated_monthly_water_revenue,priority_score,water_priority,is_wholesaler,is_chain
Google Places,GOOGLE_ChIJYfUtgH3MrzsR8XL4oZrDvM4,ChIJYfUtgH3MrzsR8XL4oZrDvM4,Chairman Gangaveeraiah Garden,food,HoReCa,12.953766,77.1483538,"X43X+G85, Yalagalavadi post, Hutridurga Hobli, Kunigal Taluk,, Keshavamurthy Garden",29.56,Ramanagara Plant,Ramanagara-Kanakapura Region,4.0,4,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJ4Qu-bwDNrzsR9KvIQ3Kvr5c,ChIJ4Qu-bwDNrzsR9KvIQ3Kvr5c,SRI Bhagyalakshami saw mill,food,HoReCa,12.9656875,77.1444375,Besagarahalli,30.93,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJAUQaWMnNrzsRQ9DsvBEx86U,ChIJAUQaWMnNrzsRQ9DsvBEx86U,Haluvagilu Lake,food,HoReCa,12.971423,77.131821,X4CJ+HP8,32.15,Ramanagara Plant,Ramanagara-Kanakapura Region,4.8,4,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJ8XkONgDLrzsRUlt_XdNB250,ChIJ8XkONgDLrzsRUlt_XdNB250,ರಂಗಸ್ವಾಮಿ ಮನೆ,food,HoReCa,12.941249,77.12276899999999,"W4RC+HX, Yelachavadi Gullahallipura",29.84,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,9.6,8,No,No
Google Places,GOOGLE_ChIJ29mfo53LrzsRiV3gN-xsUME,ChIJ29mfo53LrzsRiV3gN-xsUME,Gullahallipura,food,HoReCa,12.9414674,77.1223931,"W4RC+HX, Yelachavadi Gullahallipura",29.89,Ramanagara Plant,Ramanagara-Kanakapura Region,4.0,5,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJA2sgdgDNrzsR0EIhFvoMtPg,ChIJA2sgdgDNrzsR0EIhFvoMtPg,Mukunda farm,food,HoReCa,12.9575987,77.14940179999999,"X45X+2Q, Lingadevarana, Palya",29.88,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,9.6,8,No,No
Google Places,GOOGLE_ChIJGQ7vR0bNrzsRz1TOqr5_i30,ChIJGQ7vR0bNrzsRz1TOqr5_i30,Smt Shivamma Chikkahonnaiah Nilaya,food,HoReCa,12.955588,77.1142763,"X447+6PJ, Kempanahalli",31.68,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJA1POAADNrzsR29HA1tpxvN4,ChIJA1POAADNrzsR29HA1tpxvN4,Honey Farm House,food,HoReCa,12.9511825,77.1147155,"X427+FVG, Kunigal",31.25,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJ6-W8JADNrzsRPUh1wdqaS9w,ChIJ6-W8JADNrzsRPUh1wdqaS9w,Mutthaiah Mane,food,HoReCa,12.9554537,77.1142294,"X447+5MQ, Kunigal",31.67,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJpYUJ1tPNrzsRa66g9SJi_x8,ChIJpYUJ1tPNrzsRa66g9SJi_x8,Entry point of Hutridurga trekking point,food,HoReCa,12.954811,77.11408689999999,"Shankarodeyara Palya Bus Stop, Main Road, 1st Street, Huthridurga(Santhepete)",31.62,Ramanagara Plant,Ramanagara-Kanakapura Region,4.7,121,,OPERATIONAL,2000,30000,9.4,8,No,No
Google Places,GOOGLE_ChIJ4xT6lyPNrzsRME5bvtNasMU,ChIJ4xT6lyPNrzsRME5bvtNasMU,ರೈತ ಸಂಪರ್ಕ ಕೇಂದ್ರ (ಕೃಷಿ ಇಲಾಖೆ) ಹುತ್ರಿದುರ್ಗ,food,HoReCa,12.954331,77.1137955,"X437+PGM, Huthridurga(Santhepete)",31.59,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJGdW1pwjNrzsRsN9_fQGGz5k,ChIJGdW1pwjNrzsRsN9_fQGGz5k,KARNATAKA GRAMIN BANK,food,HoReCa,12.9527035,77.11382239999999,"B.H.MUTT ROAD,UTHRIDURGA, TALUK, HOBLI, Kunigal",31.44,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJw_1PHQDNrzsRVomlAtSfFmg,ChIJw_1PHQDNrzsRVomlAtSfFmg,k L Garden,food,HoReCa,12.9516104,77.1139458,"X427+JHW, Huthridurga(Santhepete)",31.33,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.0,8,No,No
Google Places,GOOGLE_ChIJgz-TxkfMrzsREVlCd1cfFIw,ChIJgz-TxkfMrzsREVlCd1cfFIw,V.R Palya,cafe,HoReCa,12.9807385,77.1226288,"Haluvagelu, Haluvagilu",33.55,Ramanagara Plant,Ramanagara-Kanakapura Region,4.8,22,,OPERATIONAL,2000,30000,9.0,8,No,No
Google Places,GOOGLE_ChIJf80HbgDNrzsRi8jwEjRyjHU,ChIJf80HbgDNrzsRi8jwEjRyjHU,kotekallu,lodging,HoReCa,12.9741063,77.1547937,"magadi-kunigal highway, mariyappanapalya, post, kasaba hobli, Kalari",31.25,Ramanagara Plant,Ramanagara-Kanakapura Region,1.0,1,,OPERATIONAL,5000,75000,9.0,9,No,No
Google Places,GOOGLE_ChIJN6K5OLbNrzsRfiTHot9Ynqo,ChIJN6K5OLbNrzsRfiTHot9Ynqo,wild Edge Home stay,lodging,HoReCa,12.9753147,77.15449079999999,"Magadi-Kunigal highway, Mariyappanapalya , Kalari, post, Kasba hobli, Magadi",31.39,Ramanagara Plant,Ramanagara-Kanakapura Region,4.3,3,,OPERATIONAL,5000,75000,9.5,9,No,No
Google Places,GOOGLE_ChIJY3WnRgDNrzsRrvBFJ6EbIHk,ChIJY3WnRgDNrzsRrvBFJ6EbIHk,Sri bhanashankari farm house,lodging,HoReCa,12.9967702,77.1452931,"X4WW+P43, Doddaiahna, Palya",33.97,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,5000,75000,9.0,9,No,No
Google Places,GOOGLE_ChIJkeyRUIvNrzsRYrc7t9JlYbU,ChIJkeyRUIvNrzsRYrc7t9JlYbU,GHPS HALUVAGILU,school,Institutional,12.9737287,77.1201877,"X4FC+F3W, Haluvagilu",33.02,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,7.0,7,No,No
Google Places,GOOGLE_ChIJhUry9krMrzsRlw4BoBV_AdY,ChIJhUry9krMrzsRlw4BoBV_AdY,"Hosur, modur post Kunigal taluk. Tumakuru district. Karnataka. India.",school,Institutional,12.986871,77.1273557,"X4PG+PWX, Haluvagilu",33.88,Ramanagara Plant,Ramanagara-Kanakapura Region,4.2,6,,OPERATIONAL,2000,30000,7.5,7,No,No
Google Places,GOOGLE_ChIJZQoDaerNrzsRCAG9VdufaFc,ChIJZQoDaerNrzsRCAG9VdufaFc,Govt Primary School,school,Institutional,12.947684,77.1653536,"W5X8+34H, Halashetti halli, Magadi",28.11,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,8.4,7,No,No
Google Places,GOOGLE_ChIJQbD6CxzNrzsRoLydUsp72oM,ChIJQbD6CxzNrzsRoLydUsp72oM,Hosur bhajantri Sarakar colony,university,Institutional,12.9928386,77.1247863,"X4VF+4WM, Hosur",34.6,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,8000,120000,9.0,9,No,No
Google Places,GOOGLE_ChIJJ-RZ0KEzrjsRgxBwR8WD4Q8,ChIJJ-RZ0KEzrjsRgxBwR8WD4Q8,Manteshwara Agro Industries,supermarket,Retail,12.9598211,77.2166285,"Magadi-Kunigal Road, Magadi",27.44,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,CLOSED_TEMPORARILY,5000,75000,10.0,10,No,No
Google Places,GOOGLE_ChIJX-yvZqszrjsRXmfFnyqok2o,ChIJX-yvZqszrjsRXmfFnyqok2o,Lead Mart Pvt Ltd- Magadi Store,supermarket,Retail,12.9555737,77.2263808,"Rr cross road TAPCMS building, Magadi",26.73,Ramanagara Plant,Ramanagara-Kanakapura Region,3.6,82,,OPERATIONAL,5000,75000,10.0,10,No,No
Google Places,GOOGLE_ChIJN-Wts48zrjsRHL1cYprwtbY,ChIJN-Wts48zrjsRHL1cYprwtbY,R M R SUPER MART,supermarket,Retail,12.9565201,77.2274254,"opposite KARNATAKA BANK, Magadi Main Road, Magadi",26.81,Ramanagara Plant,Ramanagara-Kanakapura Region,4.5,2,,OPERATIONAL,5000,75000,10.0,10,No,No
Google Places,GOOGLE_ChIJH9QSvmQzrjsR5on7Q7PGj_8,ChIJH9QSvmQzrjsR5on7Q7PGj_8,Ragvendra Stores,supermarket,Retail,12.9561247,77.2276321,"Kempegowda Circle, near SBI Magadi Branch, opposite Auto stand, Magadi",26.76,Ramanagara Plant,Ramanagara-Kanakapura Region,4.0,4,,OPERATIONAL,5000,75000,10.0,10,No,No
Google Places,GOOGLE_ChIJldQY0SkVrjsRFgHGrWc6W2o,ChIJldQY0SkVrjsRFgHGrWc6W2o,Apollo Pharmacy Narasimha Circle Magadi,store,Retail,12.9580738,77.221665,"near Vijaya Bank ATM, No. 220/181, Main Road, Magadi",27.12,Ramanagara Plant,Ramanagara-Kanakapura Region,2.3,3,,OPERATIONAL,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJl9sI6n8zrjsRDoMzmE-k-wI,ChIJl9sI6n8zrjsRDoMzmE-k-wI,MRF T&S - S P Tyres,store,Retail,12.9552591,77.22320359999999,"B.K ROAD, near Oop pomp hours, HOSAPET CIRCLE, Magadi",26.77,Ramanagara Plant,Ramanagara-Kanakapura Region,3.4,35,,OPERATIONAL,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJB8MnBGszrjsRsMhkJvIAYT8,ChIJB8MnBGszrjsRsMhkJvIAYT8,Bairaveshwara Store,store,Retail,12.9572154,77.1990167,"No 12 1st Main 1st Cross Shripathihalli Kalya, Main Road, Magadi",27.7,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJpb984SMzrjsRnrDYchcOEss,ChIJpb984SMzrjsRnrDYchcOEss,Sri Maruthi Store Sumithrav,store,Retail,12.9579585,77.1997355,"01 1st Main Magadi, Main Road Colony, Ramanagara",27.76,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJvU88pBgzrjsR2jaRQ5wgHjg,ChIJvU88pBgzrjsR2jaRQ5wgHjg,M S Scotor Service Mr Mohamed Azmath P.,store,Retail,12.9595484,77.2025038,"No 2, Jamalsabpalay Huliyurdurga Main Road, Magadi",27.83,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,CLOSED_TEMPORARILY,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJaUHvYk8zrjsReJ500ObK8nE,ChIJaUHvYk8zrjsReJ500ObK8nE,Dore General Store,store,Retail,12.9728013,77.1960125,"opp. Milk Dairt, 02,3rd Main Kalya, opp. Milk Dairt, Gate Main Rd, Chandurayanahalli",29.45,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,CLOSED_TEMPORARILY,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJsUYoP9MzrjsR2x4pqaoc8Z0,ChIJsUYoP9MzrjsR2x4pqaoc8Z0,Bhavani Shankar,store,Retail,12.9727975,77.1966278,"opp. Milk Dairy, 02, 3rd Main Magadi Main Rd, Chandurayana Halli, Bengaluru",29.43,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJxcNRbgAzrjsRLrht19TQglo,ChIJxcNRbgAzrjsRLrht19TQglo,Mahalaxmi hardware & electrical,store,Retail,12.9643797,77.20704529999999,"X674+QR3, Magadi",28.2,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJwxyVkaIzrjsROzxyKNcWDnc,ChIJwxyVkaIzrjsROzxyKNcWDnc,Nandini Milk Parlour Mr Shashidara,store,Retail,12.9639086,77.20761,"No 23, 1st Main, Someshwara Colony, Magadi",28.13,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJaVZ791MzrjsR8lKzJQEj6oA,ChIJaVZ791MzrjsR8lKzJQEj6oA,Masha Allah Work Shop Mahamad Aftab,store,Retail,12.9646728,77.2073788,"Someshwara Colony, near Someshwara Temple, 140, Kunigal Main Road, Magadi",28.22,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJS4MPRX4zrjsRrL9oGXREIvc,ChIJS4MPRX4zrjsRrL9oGXREIvc,Venu Enterprises,store,Retail,12.9638628,77.20814299999999,Kondahalli,28.11,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJ2zQ5yEUzrjsRiof-fCHAxyk,ChIJ2zQ5yEUzrjsRiof-fCHAxyk,SHRI BHUVANESWARI WOODWORK,store,Retail,12.9639455,77.2083025,"Magadi Road, Ramanagara",28.12,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJi8ci0K_NrzsRZM5LHpXqmYk,ChIJi8ci0K_NrzsRZM5LHpXqmYk,Shri Lakshmi Venkateshwara Provision Store,store,Retail,12.9779864,77.1911105,"near Chandurayanahalli, Shop No 01 Magadi Main Road, near Chandurayanahalli, Road, Chandurayanahalli",30.16,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,8.0,8,No,No
Google Places,GOOGLE_ChIJyWkwfEMzrjsRjpWDWcBJcds,ChIJyWkwfEMzrjsRjpWDWcBJcds,SA Fruits,store,Retail,12.9622134,77.2119925,India,27.82,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJAxF8l_rNrzsR9Qw_YjQO2qI,ChIJAxF8l_rNrzsR9Qw_YjQO2qI,Sri Renukambika fancy book mobile store,store,Retail,12.9789427,77.18117,Kalya,30.62,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,1500,22500,8.0,8,No,No
Google Places,GOOGLE_ChIJiybFAeIzrjsRsfhRRVvHtR0,ChIJiybFAeIzrjsRsfhRRVvHtR0,Mr DHARMADORE FRUIT STALL,store,Retail,12.9608759,77.2129179,"near Ganapathi Temple, K B, Main Rd, 1st Main, R G Nagara, Bengaluru",27.65,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJnVV8w1szrjsR4mMmakU8oac,ChIJnVV8w1szrjsR4mMmakU8oac,Dore Mobile Accessories Store,store,Retail,12.9611569,77.21291250000002,"near Someshwara Temple, 4th Main B M Main Rd Kalya Gate, near Someshwara Temple, Bengaluru",27.68,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJ2To1Q0szrjsR_MxfZe57Rhc,ChIJ2To1Q0szrjsR_MxfZe57Rhc,BINDHU STORE,store,Retail,12.9612364,77.2130481,"MAGADI, near Bus Stop, K B, Main Rd, 5th Cross, Bengaluru",27.69,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJI68cjFMzrjsRAod1sKF9oS8,ChIJI68cjFMzrjsRAod1sKF9oS8,Sri Lakshmi Venkateshwara Provision Store Jagadish V,store,Retail,12.9584749,77.2156265,"near Annamma Temple, 01, 3rd Main 5th Cross K M Rd, Jyothi Nagar, Bengaluru",27.32,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJUWYY18czrjsRfD0Gqe2OjaM,ChIJUWYY18czrjsRfD0Gqe2OjaM,M Y R Nutrition World,store,Retail,12.958617,77.2157546,"main road, Jyothi Nagara, Magadi",27.33,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJew-OKPczrjsRvwnpjLVqPy0,ChIJew-OKPczrjsRvwnpjLVqPy0,Sri Lakshmi Venkateshwara,store,Retail,12.9598081,77.2156135,"near b k road, main road, X658 W6H, Jyothi Nagara, Thatavalu",27.46,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJG6QIrDLNrzsRfYftqt-8GC4,ChIJG6QIrDLNrzsRfYftqt-8GC4,RAJESHWARI PROVISION STORE,store,Retail,12.9826567,77.1857199,"02 KALYA, COLONY, BK ROAD, Magadi",30.84,Ramanagara Plant,Ramanagara-Kanakapura Region,3.0,1,,CLOSED_TEMPORARILY,1500,22500,8.0,8,No,No
Google Places,GOOGLE_ChIJPxb5PxkzrjsRbbEN0LBf96A,ChIJPxb5PxkzrjsRbbEN0LBf96A,MURTHY TILES ಮೂರ್ತಿ ಟೈಲ್ಸ್ ಮಾಗಡಿ,store,Retail,12.9597957,77.21587319999999,"13, Magadi-Kunigal Road, Kalya",27.46,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,7,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJg7gXUV0zrjsRwXeNpLBILak,ChIJg7gXUV0zrjsRwXeNpLBILak,Sri Ranganatha Bakery And Sweet Magadi,store,Retail,12.9594644,77.2169566,"Ranganatha Ranga, Magadi",27.39,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJDW1oOwAzrjsR6Kop0j5Wp7Y,ChIJDW1oOwAzrjsR6Kop0j5Wp7Y,Akshaya nilaya,store,Retail,12.9574267,77.2173593,"X658+2W5, Jyothi Nagara, Magadi",27.16,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJ5zHWVl0zrjsRLimMW9z6SBc,ChIJ5zHWVl0zrjsRLimMW9z6SBc,ಕೆಂಪೇಗೌಡ್ರು ಸೈಕಲ್ ಮಾರ್ಟ್,store,Retail,12.9595276,77.2171949,India,27.39,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJGwEb4UMzrjsR_tE6_4Pl3x8,ChIJGwEb4UMzrjsR_tE6_4Pl3x8,S L N Cable Net Work Prathap Singh,store,Retail,12.959378,77.2172527,"34 1st Maon B, K Road E R Bunk, opp. Magadi, Ramanagara",27.37,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJl2aj-GczrjsRVyEfCJJOS6A,ChIJl2aj-GczrjsRVyEfCJJOS6A,Sri Ranga Honda Show Room,store,Retail,12.9596872,77.21757339999999,"X659+V2G, Thatavalu",27.4,Ramanagara Plant,Ramanagara-Kanakapura Region,3.8,18,,OPERATIONAL,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJQRrU0P8zrjsR-NAhnZtEfJA,ChIJQRrU0P8zrjsR-NAhnZtEfJA,KENCHANALAMMA PROVISION STORE Mr Manju K,store,Retail,12.9593282,77.2176681,"near B K Main Road, 01, 1st Main, Hosahalli Road, Magadi",27.36,Ramanagara Plant,Ramanagara-Kanakapura Region,2.3,3,,OPERATIONAL,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJvTtXo7YzrjsR-wKgRkuMgx8,ChIJvTtXo7YzrjsR-wKgRkuMgx8,Asha Tea Stal,store,Retail,12.9595497,77.2177019,Magadi,27.38,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,CLOSED_TEMPORARILY,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJCxHwjdDMrzsRg9UwTUaImlQ,ChIJCxHwjdDMrzsRg9UwTUaImlQ,Likitha Medicals and General Store,store,Retail,12.984475,77.184151,"Kalya Colony, Kalya, Ramanagara, SH-94, Magadi Kunigal Road, Magadi, Magadi",31.09,Ramanagara Plant,Ramanagara-Kanakapura Region,3.5,2,,OPERATIONAL,1500,22500,8.0,8,No,No
Google Places,GOOGLE_ChIJqZ3-V-YzrjsRVNgImfSe3jI,ChIJqZ3-V-YzrjsRVNgImfSe3jI,SAS ENGINEERING WORK,store,Retail,12.959104,77.2180788,Kondahalli,27.32,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJsUh_k9DMrzsRo4wbWx4I-uM,ChIJsUh_k9DMrzsRo4wbWx4I-uM,SRS FANCY & FASHION GENERAL STORES,store,Retail,12.9848554,77.1842865,India,31.13,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,8.0,8,No,No
Google Places,GOOGLE_ChIJ5fD7CH3NrzsRM8X8pgtGRYs,ChIJ5fD7CH3NrzsRM8X8pgtGRYs,G PROVISION STORES,store,Retail,12.984915,77.183988,Kalya,31.14,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,8.0,8,No,No
Google Places,GOOGLE_ChIJXU_lmk8zrjsRWO1yw2IzzFk,ChIJXU_lmk8zrjsRWO1yw2IzzFk,Sri Lakshmi Rice Mill,store,Retail,12.958722,77.2186273,"X659+FFJ, State Highway 85, Thatavalu",27.27,Ramanagara Plant,Ramanagara-Kanakapura Region,4.6,5,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJbR2r6WczrjsRRHPOSInSllI,ChIJbR2r6WczrjsRRHPOSInSllI,ಶ್ರೀ ರಂಗ ಪ್ರಾವಿಷನ್‌ ಸ್ಟೋರ್,store,Retail,12.9592434,77.21879129999999,India,27.32,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJqx_8X38zrjsRHzwNentAZ5Q,ChIJqx_8X38zrjsRHzwNentAZ5Q,Sri Lakshmi Collections,store,Retail,12.9593606,77.2187799,"Kallegate SLN Grand Inn, Magadi",27.33,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJCfOYkJ_NrzsReCsysCseqZw,ChIJCfOYkJ_NrzsReCsysCseqZw,Byraveshwara Hardaware And Electricals,store,Retail,12.985485,77.18366499999999,"09, Kalya",31.22,Ramanagara Plant,Ramanagara-Kanakapura Region,3.7,3,,OPERATIONAL,1500,22500,8.0,8,No,No
Google Places,GOOGLE_ChIJgXEzZ4EzrjsR0AhIxHJqlRs,ChIJgXEzZ4EzrjsR0AhIxHJqlRs,Shree Narasimha Motors - Hero MotoCorp,store,Retail,12.9587581,77.21928310000001,"5, Kalyagate, BK Road, No 250/308/121/256, opposite Maruthi Mohan Theater, Magadi",27.25,Ramanagara Plant,Ramanagara-Kanakapura Region,3.9,57,,OPERATIONAL,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJ7yazwGczrjsRmf6_AbTt0U4,ChIJ7yazwGczrjsRmf6_AbTt0U4,SHREE NARASIMHA MOTORS,store,Retail,12.958804,77.219315,India,27.26,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJ826EyGczrjsR9K3Xbr_fh08,ChIJ826EyGczrjsR9K3Xbr_fh08,S.S.R Motors Sales & Service,store,Retail,12.958973,77.2197041,India,27.27,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJJ3pTQAAzrjsR-7N4LWDDM4Y,ChIJJ3pTQAAzrjsR-7N4LWDDM4Y,KAMADHENUVETMEDICALS,store,Retail,12.9586231,77.2197757,"X659+CWR, Kunigal Main Road, Magadi",27.23,Ramanagara Plant,Ramanagara-Kanakapura Region,4.8,4,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJ7cJlj-4zrjsROLDGWLIlshE,ChIJ7cJlj-4zrjsROLDGWLIlshE,Sonu Puncher Shop,store,Retail,12.9585741,77.2198365,"M Town, near KGB ATM, opp. Nayara Petrol Bunk, 09, 2nd Main B K Rd",27.22,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJQwyqrNozrjsR8-jpI7Nsu0Y,ChIJQwyqrNozrjsR8-jpI7Nsu0Y,T M Byrappa Store,store,Retail,12.9586029,77.2198466,"behind Ranganatha Medical, 0, behind Ranganatha Medical",27.22,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,9.6,8,No,No
Google Places,GOOGLE_ChIJI0aviAtJrjsR9X3S2UH-FJ8,ChIJI0aviAtJrjsR9X3S2UH-FJ8,Ranganatha Electronics & Furniture,store,Retail,12.9584644,77.2200129,"Op siddharuda ashrama B K road kalyagate, Magadi",27.2,Ramanagara Plant,Ramanagara-Kanakapura Region,4.4,118,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJAzBis2czrjsR5-K-qG8kTlI,ChIJAzBis2czrjsR5-K-qG8kTlI,Chamundeshwari Electricals & Hardware,store,Retail,12.9584348,77.2202815,India,27.19,Ramanagara Plant,Ramanagara-Kanakapura Region,4.5,2,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJYfJMTGYzrjsRmSj7kE79SG4,ChIJYfJMTGYzrjsRmSj7kE79SG4,Sri Durga Wine Shop ( M R P ),store,Retail,12.9583447,77.2204586,"X65C+85P, Magadi-Kunigal Road, Thatavalu",27.18,Ramanagara Plant,Ramanagara-Kanakapura Region,3.7,118,,OPERATIONAL,1500,22500,10.0,8,No,No
