source,business_id,place_id,name,channel,business_category,distributor_type,is_distributor,distributor_potential,is_chain,address,latitude,longitude,phone_number,international_phone,website,business_status,rating,user_ratings_total,distance_from_plant_km,priority_score,estimated_monthly_water_liters,estimated_monthly_water_revenue,google_maps_url,crawled_at,plant,bearing,direction,distance_band,zone,cluster,has_phone,sales_officer,officer_mobile,cluster_id,distance_range,sector
Google Places API,GOOGLE_ChIJq6qqqmpLrjsRCjnrj99_mMU,ChIJq6qqqmpLrjsRCjnrj99_mMU,Hindustan Coca-Cola Beverages Pvt Ltd,food,HoReCa,Beverage Retailer,No,Medium,No,"Q6R9+922, Main Road, Hindustan",12.7908805,77.2175223,Not Available,Not Available,Not Available,OPERATIONAL,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJq6qqqmpLrjsRCjnrj99_mMU,2025-10-25 14:34:02,Harohalli,296.9224579,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJt9tXKwBLrjsRzE2cvuICAX0,ChIJt9tXKwBLrjsRzE2cvuICAX0,Doddalingaiah painting cantratar,food,HoReCa,Retailer,No,Medium,No,"Q6R9+922, Kannamangaladoddi, Bilagumba",12.7908805,77.2175223,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJt9tXKwBLrjsRzE2cvuICAX0,2025-10-25 14:34:02,Harohalli,296.9224579,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJGxAyUABLrjsROqstFHCZXw0,ChIJGxAyUABLrjsROqstFHCZXw0,Granite and Kadapa Shop,food,HoReCa,Retailer,No,Medium,No,"All' syyedi enterprises, MohammadyNAGAR, Ramanagara",12.7908805,77.2175223,Not Available,Not Available,Not Available,OPERATIONAL,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJGxAyUABLrjsROqstFHCZXw0,2025-10-25 14:34:02,Harohalli,296.9224579,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJE27WcgFLrjsRwSSCchlBdlM,ChIJE27WcgFLrjsRwSSCchlBdlM,AZ CAR ACCESSORIES,food,HoReCa,Retailer,No,Medium,No,Bilagumba,12.7908805,77.2175223,Not Available,Not Available,Not Available,OPERATIONAL,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJE27WcgFLrjsRwSSCchlBdlM,2025-10-25 14:34:02,Harohalli,296.9224579,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJH35N13NLrjsRkziIztSoXJc,ChIJH35N13NLrjsRkziIztSoXJc,UNIVERSAL HOLIDAYZ,food,HoReCa,Retailer,No,Medium,No,"SAMPANGI HOUSE, Achludhodi, Bilagumba",12.7908805,77.2175223,063628 17925,+91 63628 17925,Not Available,OPERATIONAL,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJH35N13NLrjsRkziIztSoXJc,2025-10-25 14:34:02,Harohalli,296.9224579,NorthWest,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJq6qqqmpLrjsR_3xV_Tn99II,ChIJq6qqqmpLrjsR_3xV_Tn99II,Navata Road Transport,food,HoReCa,Retailer,No,Medium,No,"B.M.ROADCROSS, 2ND WARD, VINAYAK NAGAR D, near POLICE STATION, N.427/1800, RMNR, Bilagumba",12.7908805,77.2175223,095388 89347,+91 95388 89347,https://www.navata.com/branch-locator-search-by-pincode.php,OPERATIONAL,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJq6qqqmpLrjsR_3xV_Tn99II,2025-10-25 14:34:03,Harohalli,296.9224579,NorthWest,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJY-AnZh9LrjsRA26AfTAF8zY,ChIJY-AnZh9LrjsRA26AfTAF8zY,suedzain,food,HoReCa,Retailer,No,Medium,No,"Balgeri main road, Ramanagara",12.7908805,77.2175223,Not Available,Not Available,Not Available,OPERATIONAL,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJY-AnZh9LrjsRA26AfTAF8zY,2025-10-25 14:34:03,Harohalli,296.9224579,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJBbFLy-hLrjsRwGMV4PFjYrw,ChIJBbFLy-hLrjsRwGMV4PFjYrw,Karur Vysya Bank Ramanagaram,food,HoReCa,Retailer,No,Medium,No,"No.370/2806, near Saibaba Temple, 371/2807A, Court Road, Ramanagara",12.7908805,77.2175223,080 2727 6969,+91 80 2727 6969,http://www.kvb.bank.in/,OPERATIONAL,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJBbFLy-hLrjsRwGMV4PFjYrw,2025-10-25 14:34:03,Harohalli,296.9224579,NorthWest,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJv8f1st9LrjsRi_E-YAYI5og,ChIJv8f1st9LrjsRi_E-YAYI5og,Hallimala Krishnamurthy house,food,HoReCa,Retailer,No,Medium,No,"NearThiammanna Building, Ground floorKamananagudi, circle, Ramanagara",12.7908805,77.2175223,Not Available,Not Available,Not Available,OPERATIONAL,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJv8f1st9LrjsRi_E-YAYI5og,2025-10-25 14:34:03,Harohalli,296.9224579,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJq6qqqmpLrjsRYuezli5sFiU,ChIJq6qqqmpLrjsRYuezli5sFiU,A.H.I Rahamaniya Girls High School,food,HoReCa,Retailer,No,Medium,No,"Railway Road, Bengaluru",12.7908805,77.2175223,094838 81870,+91 94838 81870,Not Available,OPERATIONAL,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJq6qqqmpLrjsRYuezli5sFiU,2025-10-25 14:34:03,Harohalli,296.9224579,NorthWest,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJUx8M309LrjsRqsYnGn8kzg8,ChIJUx8M309LrjsRqsYnGn8kzg8,Dhanja Naik Farm,food,HoReCa,Retailer,No,Medium,No,"Q6R9+922, Ramanagara",12.7908805,77.2175223,Not Available,Not Available,Not Available,OPERATIONAL,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJUx8M309LrjsRqsYnGn8kzg8,2025-10-25 14:34:03,Harohalli,296.9224579,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJB7UyzvdLrjsR2TpL9jfQ11k,ChIJB7UyzvdLrjsR2TpL9jfQ11k,Muneshwara Temple,food,HoReCa,Retailer,No,Medium,No,"Q6R9+922, Gandandoddi, Muneshwara Nagara",12.7908805,77.2175223,Not Available,Not Available,Not Available,OPERATIONAL,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJB7UyzvdLrjsR2TpL9jfQ11k,2025-10-25 14:34:03,Harohalli,296.9224579,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJLdONdzBLrjsRDFrNA0GJE-M,ChIJLdONdzBLrjsRDFrNA0GJE-M,Master Services,food,HoReCa,Retailer,No,Medium,No,"543 5th Main 7th Cross N E S, Ramanagara",12.7908806,77.2175222,082170 15950,+91 82170 15950,Not Available,CLOSED_TEMPORARILY,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJLdONdzBLrjsRDFrNA0GJE-M,2025-10-25 14:34:04,Harohalli,296.9224684,NorthWest,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJwcDqTmBLrjsR7H5Gh5Z6kLc,ChIJwcDqTmBLrjsR7H5Gh5Z6kLc,K GOVINDARAJU AGENCY Mr. K GOVINDARAJU,food,HoReCa,Retailer,No,Medium,No,"Hotel Opp Kanakapra, 22, 1st Main 3rd Cross Shagam Road, Ramanagara",12.7908806,77.2175222,099013 37357,+91 99013 37357,Not Available,OPERATIONAL,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJwcDqTmBLrjsR7H5Gh5Z6kLc,2025-10-25 14:34:04,Harohalli,296.9224684,NorthWest,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJxf___z9LrjsRuuGORcFjudM,ChIJxf___z9LrjsRuuGORcFjudM,tejas Medicals,food,HoReCa,Retailer,No,Medium,No,"Q6R9+922, magadi road, Ramanagara",12.790881,77.217522,091418 76974,+91 91418 76974,Not Available,CLOSED_TEMPORARILY,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJxf___z9LrjsRuuGORcFjudM,2025-10-25 14:34:04,Harohalli,296.9225309,NorthWest,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJ8ZZFv6NLrjsRnoZAenTyQag,ChIJ8ZZFv6NLrjsRnoZAenTyQag,MMWS MOTER WORKS Mr Mubarak Pasha,food,HoReCa,Retailer,No,Medium,No,"32 1st Main B, M Main Road, Ramohalli Gate, Ramanagara",12.7908858,77.2175222,090669 22955,+91 90669 22955,Not Available,OPERATIONAL,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ8ZZFv6NLrjsRnoZAenTyQag,2025-10-25 14:34:05,Harohalli,296.9235482,NorthWest,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJRfQNftBLrjsRt_hjou-6YbM,ChIJRfQNftBLrjsRt_hjou-6YbM,PUNITH AGENCY PUNEETHPSOPRASADR,food,HoReCa,Retailer,No,Medium,No,"12 1St Main 2nd Cross B, M Main Road, Madhur, Ramanagara",12.7908858,77.2175222,074838 99316,+91 74838 99316,Not Available,OPERATIONAL,0,0,27.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJRfQNftBLrjsRt_hjou-6YbM,2025-10-25 14:34:05,Harohalli,296.9235482,NorthWest,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJI66Ty7lLrjsRfh9sWa0ryps,ChIJI66Ty7lLrjsRfh9sWa0ryps,KM Halli Banni Mantapa,food,HoReCa,Retailer,No,Medium,No,"Q7J9+7CP, KM Hally",12.7807085,77.2685644,Not Available,Not Available,Not Available,OPERATIONAL,0,0,21.97,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJI66Ty7lLrjsRfh9sWa0ryps,2025-10-25 14:34:10,Harohalli,300.8203642,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJQZTtewBLrjsRlnAePrRxuOg,ChIJQZTtewBLrjsRlnAePrRxuOg,KALPA S GOWDA,food,HoReCa,Retailer,No,Medium,No,"Q7HC+X2C, Koona Muddanahalli",12.7799345,77.2700087,Not Available,Not Available,Not Available,OPERATIONAL,0,0,21.79,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJQZTtewBLrjsRlnAePrRxuOg,2025-10-25 14:34:10,Harohalli,300.8367041,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJD6yElPFLrjsRRhEfW0UrWCM,ChIJD6yElPFLrjsRRhEfW0UrWCM,"ಕುನಮುದ್ದನಹಳ್ಳಿಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರಸಂಘ ನಿ,",food,HoReCa,Retailer,No,Medium,No,India,12.780648,77.2703516,Not Available,Not Available,Not Available,OPERATIONAL,0,0,21.8,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJD6yElPFLrjsRRhEfW0UrWCM,2025-10-25 14:34:10,Harohalli,301.0658613,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJ0QvshsRLrjsR9z2QIJseovE,ChIJ0QvshsRLrjsR9z2QIJseovE,K V Yogananda,food,HoReCa,Retailer,No,Medium,No,"Q7JC+94G, Ramanagara",12.780939,77.2703376,Not Available,Not Available,Not Available,OPERATIONAL,0,0,21.82,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ0QvshsRLrjsR9z2QIJseovE,2025-10-25 14:34:11,Harohalli,301.1366235,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJRTn79GVLrjsRClPdSWRykk8,ChIJRTn79GVLrjsRClPdSWRykk8,Megha Varsha Farm,food,HoReCa,Retailer,No,Medium,No,"Koonamuddana halli, Ramanagara",12.7760387,77.2706147,099729 19092,+91 99729 19092,Not Available,OPERATIONAL,0,0,21.52,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJRTn79GVLrjsRClPdSWRykk8,2025-10-25 14:34:11,Harohalli,299.9353485,NorthWest,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJ2Q1wRABLrjsRDy2baPgYlQk,ChIJ2Q1wRABLrjsRDy2baPgYlQk,Koonamuddanahalli,food,HoReCa,Retailer,No,Medium,No,"Q7JC+7QV, Koona Muddanahalli",12.780804,77.271277,Not Available,Not Available,Not Available,OPERATIONAL,0,0,21.72,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ2Q1wRABLrjsRDy2baPgYlQk,2025-10-25 14:34:11,Harohalli,301.2415024,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJ8QxHDb5LrjsR1oVX6jatgCM,ChIJ8QxHDb5LrjsR1oVX6jatgCM,Dr.Shri Shivakumara swamiji circle,food,HoReCa,Retailer,No,Medium,No,"Q7JC+7RR, Koonamuddanahalli",12.7807487,77.2720115,Not Available,Not Available,Not Available,OPERATIONAL,3.7,3,21.65,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ8QxHDb5LrjsR1oVX6jatgCM,2025-10-25 14:34:12,Harohalli,301.3367838,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJKZlWoRVLrjsR-qBahcxnyR0,ChIJKZlWoRVLrjsR-qBahcxnyR0,banni mantapa,food,HoReCa,Retailer,No,Medium,No,"Q7JF+JJH, Unnamed Road, Arehally",12.7815631,77.2741098,Not Available,Not Available,Not Available,OPERATIONAL,0,0,21.5,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJKZlWoRVLrjsR-qBahcxnyR0,2025-10-25 14:34:12,Harohalli,301.8578986,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJEaHXXKFLrjsR0xlqIHn3m8I,ChIJEaHXXKFLrjsR0xlqIHn3m8I,Bricks factory jeetendra,food,HoReCa,Retailer,No,Medium,No,"Q7G5+FP, Arehally",12.776316,77.2591435,Not Available,Not Available,Not Available,OPERATIONAL,0,0,22.62,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJEaHXXKFLrjsR0xlqIHn3m8I,2025-10-25 14:34:12,Harohalli,298.4321517,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJnQv2myxLrjsR5AYs_f8xlK4,ChIJnQv2myxLrjsR5AYs_f8xlK4,Bhajane Mandira,food,HoReCa,Retailer,No,Medium,No,"Q7G5+3P2, Unnamed Road, Arehally",12.7751452,77.2592745,Not Available,Not Available,Not Available,OPERATIONAL,2.6,5,22.54,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJnQv2myxLrjsR5AYs_f8xlK4,2025-10-25 14:34:12,Harohalli,298.1582264,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJaX_Te2VLrjsRSrElvkDfJb8,ChIJaX_Te2VLrjsRSrElvkDfJb8,Maramma Temple Arehalli ಮಾರಮ್ಮ ದೇವಸ್ಥಾನ ಅರೇಹಳ್ಳಿ,food,HoReCa,Retailer,No,Medium,No,"Q7G5+2G8, Arehally",12.7750466,77.2588143,Not Available,Not Available,Not Available,OPERATIONAL,3.9,7,22.58,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJaX_Te2VLrjsRSrElvkDfJb8,2025-10-25 14:34:12,Harohalli,298.0740145,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJU1luHBNLrjsRAbYWM9jAvFs,ChIJU1luHBNLrjsRAbYWM9jAvFs,Praveen Kumar c house,food,HoReCa,Retailer,No,Medium,No,"Q7F5+JJW, Arehally",12.7741217,77.2590664,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,0,0,22.51,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJU1luHBNLrjsRAbYWM9jAvFs,2025-10-25 14:34:13,Harohalli,297.8756489,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJo59CEPBLrjsRl53QmSWG5Fk,ChIJo59CEPBLrjsRl53QmSWG5Fk,Vaishnavi Electronics,food,HoReCa,Retailer,No,Medium,No,"opp. Nyaya Bele Shop, 05, Kadasingana Halli Main Rd, Kempanahalli",12.7794359,77.2771994,080888 19703,+91 80888 19703,Not Available,OPERATIONAL,0,0,21.1,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJo59CEPBLrjsRl53QmSWG5Fk,2025-10-25 14:34:13,Harohalli,301.7918227,NorthWest,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJ-axJbwBLrjsRfyb8kQZgbCE,ChIJ-axJbwBLrjsRfyb8kQZgbCE,Sri veerabhadreshwara nilaya,food,HoReCa,Retailer,No,Medium,No,"Q7G5+35H, Arehally",12.775057,77.257569,Not Available,Not Available,Not Available,OPERATIONAL,0,0,22.7,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ-axJbwBLrjsRfyb8kQZgbCE,2025-10-25 14:34:13,Harohalli,297.9164016,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJZcsVVgBLrjsRxrjcDfVG_g0,ChIJZcsVVgBLrjsRxrjcDfVG_g0,ಜಾಗಟೆ ಕಲ್ಲು ಪಾರಂ,food,HoReCa,Retailer,No,Medium,No,"Q7P5+Q3, Moodalaiahnadoddi",12.7869375,77.2576875,Not Available,Not Available,Not Available,OPERATIONAL,0,0,23.34,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJZcsVVgBLrjsRxrjcDfVG_g0,2025-10-25 14:34:14,Harohalli,300.7993965,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJN4CspE1LrjsRhhPd5fqISIA,ChIJN4CspE1LrjsRhhPd5fqISIA,Appaji Gowda Estate,food,HoReCa,Retailer,No,Medium,No,"Yarehalli Survey No 4, Hobli, Yarehalli, Kuttagallu",12.7875182,77.2563119,Not Available,Not Available,Not Available,OPERATIONAL,0,0,23.5,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJN4CspE1LrjsRhhPd5fqISIA,2025-10-25 14:34:15,Harohalli,300.7486825,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJrYvWGwBNrjsRcGvGoLOax40,ChIJrYvWGwBNrjsRcGvGoLOax40,Naveen's Land,food,HoReCa,Retailer,No,Medium,No,"Q786+7QF, Ramanagara",12.7656966,77.261911,Not Available,Not Available,Not Available,OPERATIONAL,0,0,21.81,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJrYvWGwBNrjsRcGvGoLOax40,2025-10-25 14:34:15,Harohalli,296.077398,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJWYzUy1RLrjsRVyjlCL4Qmp0,ChIJWYzUy1RLrjsRVyjlCL4Qmp0,SRIKANTHA AGENCY,food,HoReCa,Retailer,No,Medium,No,"Hand Post, 12 Hand Post 1st Main 2sd Cross Yalavadi, Magadi - Ramanagara Road, Ramanagara",12.772777,77.2802192,099809 73616,+91 99809 73616,Not Available,OPERATIONAL,0,0,20.43,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJWYzUy1RLrjsRVyjlCL4Qmp0,2025-10-25 14:34:15,Harohalli,300.5095277,NorthWest,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJm6369-NLrjsRgMnM9WvRoY0,ChIJm6369-NLrjsRgMnM9WvRoY0,"Narayanaswamy Temple, Bhoodevi & Sridevi Sagitta, Narayanapura, Bidadi Hobli",food,HoReCa,Retailer,No,Medium,No,"Q7V7+32C, Bidadi",12.7926879,77.2625194,Not Available,Not Available,Not Available,OPERATIONAL,0,0,23.23,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJm6369-NLrjsRgMnM9WvRoY0,2025-10-25 14:34:15,Harohalli,302.8161284,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJZZegCgBLrjsRDWMuyctq3Tk,ChIJZZegCgBLrjsRDWMuyctq3Tk,Chetan’s crib,food,HoReCa,Retailer,No,Medium,No,"Q7FJ+3J3, Padarahalli",12.7726506,77.2814897,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,0,0,20.31,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJZZegCgBLrjsRDWMuyctq3Tk,2025-10-25 14:34:16,Harohalli,300.6724992,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJH79ANABLrjsR4JJIUB1h_IY,ChIJH79ANABLrjsR4JJIUB1h_IY,Shivaraj naik,food,HoReCa,Retailer,No,Medium,No,"Q7FJ+3J3, Padarahalli",12.7726368,77.2815414,Not Available,Not Available,https://www.instagram.com/shivaraj_kanasu?igshid=YzVkODRmOTdmMw%3D%3D&utm_source=qr,OPERATIONAL,0,0,20.3,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJH79ANABLrjsR4JJIUB1h_IY,2025-10-25 14:34:16,Harohalli,300.6768364,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJwzUlOwdMrjsRJHJfHIeUlmc,ChIJwzUlOwdMrjsRJHJfHIeUlmc,Govt High School Padarahalli,food,HoReCa,Retailer,No,Medium,No,"Q79H+PWF, Magadi - Ramanagara Road, Arehally",12.7693162,77.2798011,Not Available,Not Available,Not Available,OPERATIONAL,0,0,20.28,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJwzUlOwdMrjsRJHJfHIeUlmc,2025-10-25 14:34:16,Harohalli,299.507452,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJkeXGKyJLrjsRvWA-V2c-sFo,ChIJkeXGKyJLrjsRvWA-V2c-sFo,Sevabhaya Banjara temple,food,HoReCa,Retailer,No,Medium,No,"Q7FJ+4QH, Ramanagara",12.7728198,77.2819798,Not Available,Not Available,Not Available,OPERATIONAL,3.7,3,20.27,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJkeXGKyJLrjsRvWA-V2c-sFo,2025-10-25 14:34:16,Harohalli,300.7948106,NorthWest,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Google Places API,GOOGLE_ChIJoaQ--4tArjsRKqqvwp-JOYo,ChIJoaQ--4tArjsRKqqvwp-JOYo,Badamanavarathekaval,food,HoReCa,Retailer,No,Medium,No,Badamanavarathekaval,12.8488422,77.5167691,Not Available,Not Available,Not Available,UNKNOWN,0,0,20.47,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJoaQ--4tArjsRKqqvwp-JOYo,2025-10-25 14:35:11,Harohalli,23.14137774,NorthEast,Outer,,Cluster1,No,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJF9z3Zk5qrjsRFLNpNUtpKig,ChIJF9z3Zk5qrjsRFLNpNUtpKig,The Samhita Academy,food,HoReCa,Retailer,No,Medium,No,"off Bannerghatta Road, 52, Laxmipura",12.818876,77.600863,080 2783 7008,+91 80 2783 7008,https://www.thesamhitaacademy.com/,OPERATIONAL,0,0,23.13,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJF9z3Zk5qrjsRFLNpNUtpKig,2025-10-25 14:35:20,Harohalli,47.92027015,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJYZQNjC1qrjsRrct6Q0uMMhc,ChIJYZQNjC1qrjsRrct6Q0uMMhc,Gaurav Cricket Academy,food,HoReCa,Retailer,No,Medium,No,"Survey No 67/1 Begihalli, Jigani Road Bannerghatta Landmark: Near Sarla Birla Ac, Bengaluru",12.797839,77.603774,098863 02940,+91 98863 02940,Not Available,OPERATIONAL,3.8,12,21.88,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJYZQNjC1qrjsRrct6Q0uMMhc,2025-10-25 14:35:20,Harohalli,53.02915771,NorthEast,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Google Places API,GOOGLE_ChIJG2uiZ3lvrjsRSgaJT82nDF4,ChIJG2uiZ3lvrjsRSgaJT82nDF4,GCI Exports Private Limited,food,HoReCa,Retailer,No,Medium,No,"2nd Phase, Jigani Industrial Area, 98 B & C, Anekal, Bengaluru",12.7761759,77.6297588,091647 70300,+91 91647 70300,https://www.gcigroups.com/,OPERATIONAL,3.8,51,22.97,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJG2uiZ3lvrjsRSgaJT82nDF4,2025-10-25 14:35:20,Harohalli,62.09164955,NorthEast,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Google Places API,GOOGLE_ChIJcSivf3tprjsR91agzrjaOYw,ChIJcSivf3tprjsR91agzrjaOYw,Shrutiram Gurukulam WEBOLIM,food,HoReCa,Retailer,No,Medium,No,"472 SE, Koppa Gate Nisarga Road, Nisarga Layout, Bukkasagara",12.7817833,77.6165974,Not Available,Not Available,Not Available,OPERATIONAL,0,0,22.04,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJcSivf3tprjsR91agzrjaOYw,2025-10-25 14:35:21,Harohalli,58.92231739,NorthEast,Outer,,Cluster3,No,Khadeer ali,9008436667,Cluster3,20-31 KM,3
